timestamp,roll,pitch,yaw,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,gps_lat,gps_lon,imu_alt,ultrasonic_alt,pressure,status
0,-2.808,-87.995,-108.8,0,0,0,0.011925,-0.00045877,-0.0042092,0.013251,9.7701,-0.0076309,0.6798,-1.3683,0.15964,-1,-1,-1,4,0,0
29.567,-2.8162,-87.975,-108.87,0,0,0,-7.56E-05,0.010206,0.012127,-5.85E-05,9.74,0.20014,0.67743,-1.3446,0.14119,-1,-1,-1,4,85820,0
59.12,-2.8252,-87.966,-108.86,0,0,0,0.014505,0.011874,0.016228,0.16813,9.7526,0.45354,0.67597,-1.3461,0.14119,-1,-1,-1,4,85820,0
69.942,-2.843,-87.946,-108.85,0,0,0,0.0088302,0.0038352,0.01241,0.58771,9.7826,0.77868,0.67986,-1.3436,0.14021,-1,-1,-1,4,85815,0
99.495,-2.8419,-87.951,-108.86,0,0,0,-0.0017442,-0.00028741,0.0095623,0.6933,9.7363,0.86839,0.67687,-1.3431,0.13532,-1,-1,-1,4,85815,0
110.32,-2.8471,-87.976,-108.92,0,0,0,-0.012601,-0.01152,0.0085974,0.60559,9.7386,0.44205,0.67514,-1.3454,0.15937,-1,-1,-1,4,85832,0
139.89,-2.8437,-88.002,-108.96,0,0,0,-0.0033427,-0.0096044,0.0040961,0.50841,9.7756,-0.13237,0.67891,-1.3446,0.14315,-1,-1,-1,4,85832,0
169.56,-2.8384,-87.993,-108.93,0,0,0,0.038555,0.0056643,0.0054346,0.45475,9.7512,-0.23046,0.67751,-1.3486,0.14656,-1,-1,-1,4,85823,0
199.12,-2.839,-87.98,-108.91,0,0,0,0.046241,0.011044,0.0090661,0.46091,9.734,-0.18524,0.63164,-1.3061,0.16627,-1,-1,-1,4,85823,0
209.94,-2.8434,-87.949,-108.85,0,0,0,0.035706,0.011996,0.0067955,0.67509,9.7159,0.4147,0.63984,-1.3445,0.16099,-1,-1,-1,4,85711,0
239.55,-2.8339,-87.932,-108.87,0,0,0,0.0062196,0.0096835,0.0035739,0.73236,9.6637,0.86992,0.6769,-1.3451,0.13677,-1,-1,-1,4,85711,0
269.27,-2.8301,-87.929,-108.87,0,0,0,0.015184,0.0058286,-0.0012588,0.63057,9.7068,1.0109,0.67444,-1.3456,0.13481,-1,-1,-1,4,85828,0
280.11,-2.8081,-87.948,-108.8,0,0,0,0.050654,-0.012307,-0.0029299,0.29268,9.7368,0.62713,0.67643,-1.3456,0.13873,-1,-1,-1,4,85828,0
309.69,-2.8031,-87.965,-108.8,0,0,0,-0.0031959,-0.0064885,0.0048971,0.13843,9.7655,0.15562,0.67448,-1.3457,0.13972,-1,-1,-1,4,85827,0
339.26,-2.8045,-87.966,-108.83,0,0,0,-0.016068,-0.0044016,0.0053974,0.20258,9.8079,0.11385,0.67785,-1.345,0.13333,-1,-1,-1,4,85827,0
350.09,-2.8145,-87.971,-108.89,0,0,0,-0.0037264,0.0015493,0.012748,0.29946,9.7408,0.18756,0.67742,-1.3441,0.14071,-1,-1,-1,4,85825,0
379.66,-2.8294,-87.961,-108.86,0,0,0,0.023852,0.0027969,0.013799,0.65443,9.7486,0.43554,0.67692,-1.348,0.13576,-1,-1,-1,4,85825,0
409.21,-2.8308,-87.959,-108.86,0,0,0,0.015782,0.0013612,0.011542,0.77065,9.7351,0.48206,0.6759,-1.3432,0.13679,-1,-1,-1,4,85832,0
420.04,-2.8258,-87.968,-108.88,0,0,0,0.0018494,-0.0057982,0.0043532,0.77023,9.71,0.57059,0.67743,-1.3456,0.14069,-1,-1,-1,4,85832,0
449.6,-2.8236,-87.973,-108.89,0,0,0,-0.0024393,-0.0063097,0.0041241,0.65592,9.7238,0.39398,0.67539,-1.3446,0.13334,-1,-1,-1,4,85826,0
460.47,-2.8125,-87.984,-108.89,0,0,0,0.022892,-0.0052324,0.0036916,0.36784,9.7193,0.076263,0.67743,-1.3442,0.14267,-1,-1,-1,4,85826,0
490.09,-2.8076,-87.978,-108.81,0,0,0,0.049713,0.0013538,0.0049328,0.14937,9.761,0.075338,0.67739,-1.3451,0.13628,-1,-1,-1,4,85830,0
519.66,-2.8182,-87.96,-108.79,0,0,0,0.0098443,0.0074495,0.014117,0.3073,9.7538,0.22658,0.67789,-1.3446,0.13825,-1,-1,-1,4,85830,0
549.22,-2.8246,-87.955,-108.81,0,0,0,-0.0030093,0.0099417,0.013401,0.36168,9.8003,0.42951,0.67441,-1.3461,0.13186,-1,-1,-1,4,85800,0
560.04,-2.8319,-87.945,-108.86,0,0,0,-0.00022165,0.0046931,0.0082439,0.50278,9.8036,0.64554,0.67493,-1.3422,0.13975,-1,-1,-1,4,85800,0
589.61,-2.8394,-87.952,-108.84,0,0,0,0.034677,-0.0038715,0.010935,0.50583,9.8102,0.66926,0.6784,-1.3446,0.14021,-1,-1,-1,4,85801,0
619.15,-2.8403,-87.956,-108.82,0,0,0,0.032055,-0.0091637,0.010494,0.55445,9.7309,0.45314,0.67689,-1.3446,0.13579,-1,-1,-1,4,85801,0
629.98,-2.8445,-87.974,-108.88,0,0,0,-0.027112,-0.0035932,0.0088343,0.50536,9.7518,0.019134,0.67889,-1.3465,0.13872,-1,-1,-1,4,85813,0
659.53,-2.8473,-87.974,-108.92,0,0,0,-0.033134,-0.0022115,0.0092069,0.42547,9.7587,-0.024526,0.67787,-1.3451,0.13529,-1,-1,-1,4,85813,0
670.36,-2.8546,-87.965,-108.92,0,0,0,0.018478,0.0025407,0.012684,0.53077,9.7648,0.09563,0.67835,-1.3431,0.13678,-1,-1,-1,4,85828,0
699.96,-2.8545,-87.946,-108.84,0,0,0,0.042846,0.0080038,0.0066916,0.77754,9.7007,0.41797,0.67596,-1.3442,0.14268,-1,-1,-1,4,85828,0
729.51,-2.8517,-87.941,-108.83,0,0,0,0.038681,0.0049368,0.0049172,0.81724,9.7391,0.5975,0.67444,-1.3456,0.13481,-1,-1,-1,4,85842,0
740.34,-2.8415,-87.948,-108.85,0,0,0,0.017417,-0.0040689,-0.0015684,0.66295,9.7356,0.79538,0.68035,-1.344,0.14021,-1,-1,-1,4,85842,0
769.91,-2.8226,-87.962,-108.86,0,0,0,0.0098096,-0.0063518,-0.0011433,0.49338,9.7682,0.28185,0.67742,-1.3432,0.14268,-1,-1,-1,4,85837,0
799.46,-2.8181,-87.964,-108.86,0,0,0,0.016277,-0.0062713,-0.0025682,0.41792,9.766,0.18981,0.6749,-1.3432,0.13434,-1,-1,-1,4,85837,0
810.28,-2.8037,-87.963,-108.8,0,0,0,0.043826,-0.00013318,0.0027975,0.26409,9.7697,-0.032215,0.67789,-1.3431,0.14022,-1,-1,-1,4,85839,0
839.86,-2.8073,-87.948,-108.8,0,0,0,0.0086499,0.0081327,0.0072269,0.44659,9.7821,0.19659,0.67593,-1.3442,0.13875,-1,-1,-1,4,85839,0
869.41,-2.807,-87.943,-108.82,0,0,0,-0.0098839,0.0065837,0.0048617,0.42272,9.7333,0.34742,0.67393,-1.3447,0.13433,-1,-1,-1,4,85837,0
880.24,-2.8059,-87.936,-108.84,0,0,0,0.013344,0.0021391,0.005318,0.56145,9.724,0.61363,0.67693,-1.3451,0.13972,-1,-1,-1,4,85837,0
909.8,-2.795,-87.938,-108.76,0,0,0,0.043909,-0.0046393,0.0015954,0.59113,9.7303,0.38583,0.67641,-1.3432,0.13876,-1,-1,-1,4,85837,0
939.35,-2.7906,-87.94,-108.76,0,0,0,0.038248,-0.0039296,0.001921,0.48843,9.758,0.43296,0.67885,-1.345,0.13529,-1,-1,-1,4,85837,0
950.18,-2.7826,-87.943,-108.79,0,0,0,0.0020957,0.00037327,0.0020916,0.19354,9.8203,0.18145,0.67987,-1.345,0.13971,-1,-1,-1,4,85837,0
979.75,-2.7887,-87.932,-108.79,0,0,0,0.022598,0.004385,0.0099549,0.27628,9.8025,0.19481,0.67739,-1.3446,0.13776,-1,-1,-1,4,85837,0
1009.3,-2.7895,-87.926,-108.77,0,0,0,0.032884,0.0056233,0.0085862,0.2961,9.7652,0.24438,0.67687,-1.3446,0.13383,-1,-1,-1,4,85834,0
1020.1,-2.7882,-87.911,-108.75,0,0,0,0.025775,0.0059217,0.0087364,0.3861,9.7288,0.60069,0.67736,-1.3436,0.13531,-1,-1,-1,4,85834,0
1049.7,-2.5822,-87.587,-109,0,0,0,-0.32372,0.43037,-0.26313,0.2611,133.91,4.697,0.57272,-1.3219,0.14081,-1,-1,-1,4,86027,0
1079.3,-2.4444,-87.508,-109.38,0,0,0,-0.34197,-0.18661,-0.049085,8.5004,119.41,3.0443,0.60366,-1.303,0.11287,-1,-1,-1,4,86027,0
1090.1,-2.5282,-87.664,-111.61,0,0,0,-1.1275,-0.037824,-0.073853,3.361,106.03,2.5702,0.5951,-1.2705,0.12497,-1,-1,-1,4,86153,0
1119.7,-2.5466,-87.721,-114.11,0,0,0,-1.5844,0.022754,-0.069794,-0.45575,107.59,2.8514,0.58588,-1.2728,0.13383,-1,-1,-1,4,86153,0
1149.2,-2.5629,-87.779,-115.13,0,0,0,-1.5997,0.031048,-0.038074,-0.23492,107.3,1.9767,0.58001,-1.2759,0.13137,-1,-1,-1,4,85991,0
1160,-2.6557,-87.852,-117.12,0,0,0,-1.0246,0.016249,0.016598,-2.4757,105.97,1.5819,0.57423,-1.2762,0.14269,-1,-1,-1,4,85991,0
1189.7,-2.8948,-87.865,-117.4,0,0,0,-0.21583,0.019645,0.1501,0.80462,106.57,-0.78216,0.56494,-1.2746,0.14863,-1,-1,-1,4,85945,0
1219.2,-3.0035,-87.839,-117.22,0,0,0,0.02721,0.014148,0.15751,-1.3266,107.13,1.3692,0.57081,-1.2744,0.14664,-1,-1,-1,4,85945,0
1230,-3.0897,-87.953,-116.42,0,0,0,-0.023049,-0.18457,0.12267,3.2674,110.11,-0.51645,0.57285,-1.2745,0.15499,-1,-1,-1,4,85925,0
1259.6,-3.1316,-88.147,-116.97,0,0,0,-0.23138,-0.071853,-0.051859,3.2824,113.08,2.2531,0.57827,-1.2763,0.15593,-1,-1,-1,4,85925,0
1289.2,-3.0941,-88.172,-117.38,0,0,0,-0.68084,-0.067334,0.041476,-2.7619,112.69,1.5096,0.57048,-1.2799,0.15838,-1,-1,-1,4,85918,0
1300,-3.1841,-88.248,-118.27,0,0,0,-0.075041,-0.019423,-0.017171,-1.9303,112.21,1.9755,0.57285,-1.2754,0.15399,-1,-1,-1,4,85918,0
1329.6,-3.3005,-88.165,-119.02,0,0,0,-0.32292,0.053648,0.036397,0.50372,112.78,-0.22769,0.56841,-1.2726,0.15404,-1,-1,-1,4,85889,0
1359.1,-3.3184,-88.13,-119.04,0,0,0,-0.39983,0.058181,0.085334,-0.070628,113.71,3.1457,0.57083,-1.2706,0.15306,-1,-1,-1,4,85889,0
1369.9,-3.4089,-88.059,-120.17,0,0,0,-0.60806,0.101,0.030225,0.81548,116.26,2.5213,0.56599,-1.2756,0.155,-1,-1,-1,4,85881,0
1399.5,-3.4305,-87.982,-120.52,0,0,0,-0.61356,0.13344,0.034659,-0.80751,116.14,1.7835,0.56506,-1.282,0.15298,-1,-1,-1,4,85881,0
1410.3,-3.4772,-87.718,-121.68,0,0,0,-0.65658,0.19791,0.011345,-0.56284,116.86,1.8119,0.5587,-1.2789,0.15844,-1,-1,-1,4,85869,0
1439.9,-3.4684,-87.326,-122.82,0,0,0,-0.7075,0.26518,-0.035605,-0.44166,117.38,1.8226,0.55478,-1.2819,0.15597,-1,-1,-1,4,85869,0
1469.5,-3.4445,-87.174,-123.28,0,0,0,-0.73262,0.29224,-0.049119,0.13442,117.25,2.5771,0.55329,-1.2843,0.15055,-1,-1,-1,4,85850,0
1480.3,-3.3902,-86.615,-124.66,0,0,0,-0.77266,0.37338,-0.067112,0.29721,117.73,2.7755,0.54452,-1.2861,0.1545,-1,-1,-1,4,85850,0
1509.8,-3.3479,-85.95,-126.34,0,0,0,-0.9839,0.44888,-0.078812,0.16607,118.11,2.7183,0.53331,-1.2938,0.15349,-1,-1,-1,4,85834,0
1539.4,-3.344,-85.698,-126.97,0,0,0,-1.0059,0.46896,-0.080629,-0.33389,118.27,1.7951,0.52931,-1.2943,0.14466,-1,-1,-1,4,85834,0
1550.2,-3.3004,-84.863,-128.75,0,0,0,-1.0574,0.53995,-0.1022,-0.60664,118.55,1.9261,0.52055,-1.301,0.14415,-1,-1,-1,4,85766,0
1579.8,-3.2502,-83.916,-130.59,0,0,0,-1.0023,0.60404,-0.12767,-0.57267,119.34,2.4082,0.51367,-1.306,0.13774,-1,-1,-1,4,85766,0
1609.3,-3.222,-83.583,-131.15,0,0,0,-0.99209,0.62478,-0.14018,-0.10054,118.38,2.4972,0.50578,-1.3072,0.13089,-1,-1,-1,4,85753,0
1620.1,-3.1671,-82.522,-133.28,0,0,0,-1.2259,0.6899,-0.17118,0.036737,119.34,2.163,0.49454,-1.3148,0.12693,-1,-1,-1,4,85753,0
1649.7,-3.1758,-81.352,-135.52,0,0,0,-1.2397,0.7495,-0.16537,-0.41654,119.7,1.9442,0.48036,-1.3265,0.11854,-1,-1,-1,4,85772,0
1679.3,-3.1886,-80.945,-136.24,0,0,0,-1.2355,0.76139,-0.16797,-0.44559,120,1.8586,0.47486,-1.326,0.10628,-1,-1,-1,4,85772,0
1690.1,-3.2508,-79.677,-138.4,0,0,0,-1.2328,0.80655,-0.17683,-0.71891,120.18,1.9908,0.46316,-1.3352,0.10379,-1,-1,-1,4,85761,0
1719.7,-3.3291,-78.358,-140.56,0,0,0,-1.2243,0.83862,-0.18979,-0.65251,120,1.7738,0.45378,-1.3422,0.08903,-1,-1,-1,4,85761,0
1749.2,-3.3573,-77.907,-141.27,0,0,0,-1.2171,0.85063,-0.19027,-0.23017,120.24,1.4813,0.4478,-1.3437,0.077252,-1,-1,-1,4,85747,0
1760,-3.4611,-76.528,-143.38,0,0,0,-1.1887,0.87704,-0.20303,-0.27747,120.14,1.2213,0.43504,-1.3504,0.06791,-1,-1,-1,4,85747,0
1789.6,-3.5875,-75.112,-145.45,0,0,0,-1.1654,0.896,-0.2152,-0.37684,120.58,0.77314,0.42271,-1.3575,0.052177,-1,-1,-1,4,85720,0
1819.2,-3.6322,-74.641,-146.12,0,0,0,-1.1492,0.89406,-0.22029,-0.6829,120.65,0.64774,0.41876,-1.361,0.045285,-1,-1,-1,4,85720,0
1830,-3.7471,-73.241,-148.01,0,0,0,-1.0633,0.88025,-0.23037,-0.43937,121.19,0.074207,0.40793,-1.3685,0.031508,-1,-1,-1,4,85711,0
1859.6,-3.874,-71.907,-149.82,0,0,0,-1.006,0.84638,-0.23797,-0.53665,121.18,-0.38207,0.39804,-1.3745,0.016267,-1,-1,-1,4,85711,0
1889.1,-3.9152,-71.481,-150.41,0,0,0,-0.99742,0.82881,-0.23998,-0.30055,121.91,-0.95182,0.39358,-1.3765,0.007916,-1,-1,-1,4,85689,0
1900,-3.9827,-70.281,-151.97,0,0,0,-0.8041,0.75605,-0.2506,-0.52199,122.23,-1.4615,0.38611,-1.3786,-0.0063171,-1,-1,-1,4,85689,0
1929.5,-3.9686,-69.917,-152.38,0,0,0,-0.74138,0.71773,-0.25291,0.06161,122.54,-1.4363,0.38262,-1.3825,-0.017635,-1,-1,-1,4,85666,0
1940.3,-3.9327,-68.945,-153.51,0,0,0,-0.60555,0.61145,-0.24468,0.21618,122.61,-2.0964,0.37325,-1.3827,-0.023495,-1,-1,-1,4,85666,0
1969.9,-3.8323,-68.18,-154.4,0,0,0,-0.42914,0.47591,-0.237,0.32782,122.99,-2.6973,0.36533,-1.3819,-0.030825,-1,-1,-1,4,85627,0
1999.5,-3.7747,-67.98,-154.62,0,0,0,-0.36689,0.42835,-0.23048,-0.045854,123.34,-3.1195,0.36381,-1.3848,-0.040177,-1,-1,-1,4,85627,0
2010.3,-3.5301,-67.549,-155.1,0,0,0,-0.17265,0.27029,-0.22712,-0.076087,123.63,-3.466,0.35841,-1.3859,-0.04164,-1,-1,-1,4,85595,0
2039.8,-3.1311,-67.394,-155.12,0,0,0,0.090771,0.098339,-0.20738,0.43401,123.81,-3.584,0.35492,-1.3836,-0.045043,-1,-1,-1,4,85595,0
2069.4,-2.9704,-67.396,-155.03,0,0,0,0.17549,0.044137,-0.2007,0.75403,123.93,-4.0075,0.35202,-1.3885,-0.046058,-1,-1,-1,4,85569,0
2080.2,-2.4092,-67.601,-154.48,0,0,0,0.44472,-0.12963,-0.17331,1.0007,124.36,-3.8993,0.35299,-1.3866,-0.045553,-1,-1,-1,4,85569,0
2109.8,-1.7225,-68.097,-153.43,0,0,0,0.72548,-0.29642,-0.13117,1.3883,124.05,-3.5233,0.35206,-1.3852,-0.03817,-1,-1,-1,4,85517,0
2139.4,-1.4772,-68.314,-152.99,0,0,0,0.79656,-0.34661,-0.11409,1.7582,124.09,-3.3433,0.34763,-1.3858,-0.040123,-1,-1,-1,4,85517,0
2150.2,-0.75657,-69.119,-151.47,0,0,0,0.96321,-0.47379,-0.06309,2.2535,124.06,-2.8423,0.35067,-1.3844,-0.027352,-1,-1,-1,4,85489,0
2179.7,-0.089833,-70.1,-149.74,0,0,0,1.0786,-0.5645,-0.0026975,1.8324,123.94,-2.0193,0.35811,-1.3789,-0.011615,-1,-1,-1,4,85489,0
2209.3,0.1096,-70.453,-149.13,0,0,0,1.1081,-0.58569,0.012884,1.8346,123.87,-1.5443,0.36256,-1.3812,-0.01067,-1,-1,-1,4,85465,0
2220.1,0.68679,-71.55,-147.2,0,0,0,1.1822,-0.61745,0.05589,1.6734,123.73,-0.45243,0.36414,-1.376,0.0075431,-1,-1,-1,4,85465,0
2249.8,1.1764,-72.649,-145.16,0,0,0,1.2275,-0.60501,0.095344,1.7145,123.79,0.47226,0.3735,-1.3728,0.016376,-1,-1,-1,4,85414,0
2279.4,1.3251,-73.003,-144.46,0,0,0,1.2403,-0.59633,0.10823,1.7689,123.63,0.75574,0.34213,-1.353,0.040739,-1,-1,-1,4,85414,0
2290.2,1.713,-74.002,-142.31,0,0,0,1.2777,-0.53131,0.14368,1.4243,123.27,1.9276,0.38206,-1.3568,0.059707,-1,-1,-1,4,85246,0
2319.7,2.0438,-74.828,-140.06,0,0,0,1.3119,-0.42833,0.16412,1.5047,122.5,2.9996,0.39527,-1.3676,0.043844,-1,-1,-1,4,85246,1
2349,2.1457,-75.059,-139.32,0,0,0,1.3145,-0.38709,0.1725,1.6137,121.94,3.6462,0.3972,-1.367,0.039913,-1,-1,-1,4,85365,1
2359.6,2.4362,-75.554,-137.04,0,0,0,1.3315,-0.22045,0.17388,1.2469,120.41,4.1688,0.40757,-1.3643,0.051193,-1,-1,-1,4,85365,1
2388.8,2.5335,-75.652,-136.28,0,0,0,1.3342,-0.16819,0.17115,0.81693,120,4.1,0.41187,-1.3611,0.042363,-1,-1,-1,4,85325,1
2399.4,2.633,-75.724,-135.53,0,0,0,1.3334,-0.11345,0.16709,1.0743,119.67,4.4569,0.41436,-1.3621,0.045292,-1,-1,-1,4,85325,1
2409.9,2.9726,-75.723,-133.25,0,0,0,1.3418,0.070267,0.14098,0.34673,118.58,4.6114,0.42372,-1.3604,0.052148,-1,-1,-1,4,85286,1
2439.2,3.0986,-75.659,-132.5,0,0,0,1.3457,0.12793,0.12486,0.33951,118.34,4.5474,0.42416,-1.3632,0.04328,-1,-1,-1,4,85286,1
2449.8,3.566,-75.3,-130.25,0,0,0,1.3531,0.28423,0.068844,-0.21963,117.24,3.9261,0.43295,-1.3619,0.039819,-1,-1,-1,4,85244,1
2479,3.7527,-75.136,-129.5,0,0,0,1.3531,0.32711,0.042577,-0.30607,117.39,3.5783,0.43684,-1.3661,0.031418,-1,-1,-1,4,85244,1
2489.6,4.4291,-74.555,-127.28,0,0,0,1.3793,0.41787,-0.038898,-0.54472,116.38,2.7138,0.44023,-1.3679,0.024512,-1,-1,-1,4,85208,1
2518.9,4.6967,-74.356,-126.53,0,0,0,1.3738,0.4389,-0.065697,-0.12976,116.32,2.3879,0.44112,-1.3668,0.016169,-1,-1,-1,4,85208,1
2529.4,4.9745,-74.147,-125.79,0,0,0,1.388,0.45628,-0.08598,-0.10411,116.02,1.9249,0.43768,-1.3693,0.011739,-1,-1,-1,4,85188,1
2539.9,5.9213,-73.559,-123.48,0,0,0,1.4489,0.4631,-0.15271,-0.16466,115.27,0.68584,0.4411,-1.3712,0.0082722,-1,-1,-1,4,85188,1
2569.2,6.2733,-73.386,-122.7,0,0,0,1.4722,0.45315,-0.17836,-0.14895,115.03,-0.067567,0.44202,-1.3715,0.00089741,-1,-1,-1,4,85102,1
2579.8,7.4298,-73.011,-120.29,0,0,0,1.5379,0.37989,-0.23334,0.47288,114.45,-0.9985,0.44442,-1.3762,-0.01045,-1,-1,-1,4,85102,1
2609,7.8372,-72.938,-119.47,0,0,0,1.5653,0.35154,-0.24225,1.1026,114.13,-1.553,0.44237,-1.3757,-0.01977,-1,-1,-1,4,85066,1
2619.6,9.0956,-72.928,-116.85,0,0,0,1.6733,0.21641,-0.24328,2.5745,113.45,-2.1285,0.44289,-1.3791,-0.020293,-1,-1,-1,4,85066,1
2648.9,9.5107,-73.019,-115.92,0,0,0,1.7294,0.16379,-0.22964,2.401,113.19,-2.4411,0.44233,-1.3791,-0.027167,-1,-1,-1,4,85028,1
2659.4,9.9232,-73.14,-114.95,0,0,0,1.7691,0.13039,-0.21355,3.1374,113.08,-2.4446,0.44429,-1.38,-0.028656,-1,-1,-1,4,85028,1
2670,11.068,-73.755,-111.88,0,0,0,1.8906,-0.043199,-0.13123,3.8818,112.51,-2.7532,0.44578,-1.3795,-0.026692,-1,-1,-1,4,85026,1
2699.2,11.416,-74.051,-110.79,0,0,0,1.9275,-0.082279,-0.092546,4.097,112.23,-2.6111,0.44569,-1.3789,-0.035528,-1,-1,-1,4,85026,1
2709.8,12.281,-75.116,-107.38,0,0,0,2.0145,-0.21031,0.035603,4.3203,111.54,-3.1909,0.45257,-1.3763,-0.031602,-1,-1,-1,4,84976,1
2739.1,12.512,-75.536,-106.22,0,0,0,2.0167,-0.25421,0.072548,5.1799,111.22,-2.302,0.45254,-1.3782,-0.036531,-1,-1,-1,4,84976,1
2749.6,13.017,-76.933,-102.54,0,0,0,2.119,-0.32204,0.21998,4.5594,110.56,-1.5104,0.46581,-1.3768,-0.032149,-1,-1,-1,4,84931,1
2778.9,13.116,-77.424,-101.26,0,0,0,2.1353,-0.33969,0.26717,3.9986,110.17,-1.2543,0.46969,-1.3742,-0.034106,-1,-1,-1,4,84931,1
2789.5,13.187,-77.927,-99.974,0,0,0,2.1642,-0.34929,0.30144,3.9987,110.06,-0.11303,0.47265,-1.3761,-0.034134,-1,-1,-1,4,84909,1
2800,13.257,-79.391,-96.035,0,0,0,2.2036,-0.31665,0.38247,0.94365,109.42,1.2907,0.48486,-1.3703,-0.032657,-1,-1,-1,4,84909,1
2829.3,13.266,-79.858,-94.704,0,0,0,2.2314,-0.29422,0.38507,0.28053,109.14,2.91,0.48972,-1.3701,-0.037585,-1,-1,-1,4,84866,1
2839.9,13.384,-81.042,-90.713,0,0,0,2.2307,-0.14091,0.29794,-1.2212,108.55,3.4548,0.50491,-1.3672,-0.036636,-1,-1,-1,4,84866,1
2869.1,13.464,-81.353,-89.425,0,0,0,2.2095,-0.067991,0.23421,-1.3365,108.22,2.8867,0.50437,-1.3667,-0.041541,-1,-1,-1,4,84814,1
2879.7,13.789,-82.175,-85.684,0,0,0,2.1381,0.017607,0.11489,-2.2716,107.49,1.7847,0.51019,-1.3655,-0.046955,-1,-1,-1,4,84814,1
2909,13.953,-82.432,-84.472,0,0,0,2.1182,0.035824,0.052834,-2.1038,107.42,0.88901,0.51206,-1.3653,-0.056784,-1,-1,-1,4,84766,1
2919.5,14.605,-83.278,-80.766,0,0,0,2.1546,0.028561,-0.10287,-0.25883,106.64,1.1638,0.51741,-1.3646,-0.06171,-1,-1,-1,4,84766,1
2948.8,14.847,-83.582,-79.494,0,0,0,2.1786,0.044594,-0.1262,-0.28185,106.29,2.3482,0.51539,-1.3695,-0.074024,-1,-1,-1,4,84710,1
2959.4,15.082,-83.869,-78.208,0,0,0,2.1924,0.063571,-0.14171,0.34584,106.06,1.4592,0.51484,-1.367,-0.07793,-1,-1,-1,4,84710,1
2969.9,15.811,-84.783,-74.255,0,0,0,2.2564,0.07956,-0.19481,0.44805,105.43,0.69303,0.51728,-1.3693,-0.080907,-1,-1,-1,4,84657,1
2999.2,16.051,-85.1,-72.937,0,0,0,2.2498,0.069644,-0.20535,0.6124,105.17,1.1885,0.51817,-1.3677,-0.090229,-1,-1,-1,4,84657,1
3009.7,16.774,-86.109,-68.943,0,0,0,2.2901,0.060415,-0.23197,2.1937,104.56,-0.092282,0.51275,-1.3703,-0.096124,-1,-1,-1,4,84612,1
3039,16.983,-86.49,-67.561,0,0,0,2.3164,0.051395,-0.21935,2.8752,104.22,0.20209,0.51021,-1.3707,-0.10594,-1,-1,-1,4,84612,1
3049.6,17.48,-87.729,-63.301,0,0,0,2.4003,0.0060087,-0.15188,3.9818,103.28,-0.38347,0.50966,-1.3707,-0.11232,-1,-1,-1,4,84559,1
3078.8,17.58,-88.187,-61.835,0,0,0,2.4276,-0.011891,-0.11964,3.9895,102.94,-0.22294,0.5096,-1.3706,-0.1192,-1,-1,-1,4,84559,1
3089.4,17.649,-88.656,-60.356,0,0,0,2.453,-0.021475,-0.08253,4.3655,102.78,-0.33622,0.50909,-1.373,-0.12462,-1,-1,-1,4,84531,1
3099.9,17.625,-90.132,-55.822,0,0,0,2.5295,-0.050481,0.044956,4.3543,102.1,0.014074,0.51296,-1.3728,-0.13053,-1,-1,-1,4,84531,1
3129.2,17.547,-90.622,-54.294,0,0,0,2.5345,-0.053663,0.082071,4.7442,101.85,0.073571,0.5114,-1.3709,-0.13787,-1,-1,-1,4,84472,1
3139.7,17.112,-92.108,-49.653,0,0,0,2.6098,-0.051076,0.18928,3.878,101.12,0.59194,0.50889,-1.3704,-0.14326,-1,-1,-1,4,84472,1
3169,16.913,-92.591,-48.079,0,0,0,2.6267,-0.051339,0.21276,3.8837,100.83,0.4663,0.51272,-1.3701,-0.15408,-1,-1,-1,4,84418,1
3179.6,16.179,-93.963,-43.363,0,0,0,2.6662,-0.018754,0.27867,3.0578,99.9,0.54476,0.51611,-1.369,-0.15752,-1,-1,-1,4,84418,1
3208.8,15.89,-94.398,-41.781,0,0,0,2.686,-0.0036701,0.29287,2.6322,99.516,0.9531,0.51357,-1.369,-0.16684,-1,-1,-1,4,84353,1
3219.4,15.59,-94.819,-40.184,0,0,0,2.714,0.0044064,0.29595,1.6809,99.459,0.41882,0.51596,-1.3689,-0.17373,-1,-1,-1,4,84353,1
3229.9,14.709,-96.025,-35.367,0,0,0,2.7509,0.033383,0.2559,0.73501,98.689,0.34896,0.51876,-1.3618,-0.18203,-1,-1,-1,4,84299,1
3259.2,14.417,-96.399,-33.761,0,0,0,2.7586,0.039384,0.22893,0.34246,98.604,0.69274,0.51626,-1.3657,-0.19138,-1,-1,-1,4,84299,1
3269.8,13.613,-97.487,-28.908,0,0,0,2.7935,0.039792,0.12901,-0.4767,97.773,-0.29445,0.51614,-1.3627,-0.20167,-1,-1,-1,4,84239,1
3299.1,13.372,-97.855,-27.277,0,0,0,2.8098,0.030315,0.091129,-0.74551,97.477,-0.30623,0.51555,-1.3606,-0.21049,-1,-1,-1,4,84239,1
3309.7,12.692,-98.982,-22.296,0,0,0,2.8564,-0.005617,-0.0188,0.0042912,96.772,-0.44153,0.50664,-1.3618,-0.22078,-1,-1,-1,4,84179,1
3338.9,12.474,-99.366,-20.632,0,0,0,2.8741,-0.022008,-0.038072,0.40718,96.551,-0.74838,0.50606,-1.3612,-0.2306,-1,-1,-1,4,84179,1
